comment_id,translated_comment_text,like_count,search_query,label,concatenated_text,sentiment_label,sentiment_score,named_entities,num_named_entities,cluster
103,Did I say that he was just a drama,0,Imee Marcos,A,Imee Marcos: Did I say that he was just a drama,LABEL_0,0.6042382121086121,"[('Imee Marcos', 'PERSON')]",1,5
104,Wow. Imee nag sasayang ka nang laway  ???... It's not going to work wat ever you saying to people no one else to believe you anymo,0,Imee Marcos,A,Imee Marcos: Wow. Imee nag sasayang ka nang laway  ???... It's not going to work wat ever you saying to people no one else to believe you anymo,LABEL_0,0.6964508891105652,"[('Imee Marcos', 'PERSON')]",1,5
105,No to ddzhiettss,0,Imee Marcos,A,Imee Marcos: No to ddzhiettss,LABEL_0,0.7151634693145752,"[('Imee Marcos', 'PERSON')]",1,5
106,don't vote Marcos,0,Imee Marcos,A,Imee Marcos: don't vote Marcos,LABEL_0,0.7098402976989746,"[('Imee Marcos', 'PERSON'), ('Marcos', 'PERSON')]",2,5
107,NO MORE MARCOS ENDORSEMENT. BBALU LLMAS YOU'RE THE ONE DON'T BE SURE,0,Imee Marcos,A,Imee Marcos: NO MORE MARCOS ENDORSEMENT. BBALU LLMAS YOU'RE THE ONE DON'T BE SURE,LABEL_0,0.7045397758483887,"[('Imee Marcos', 'PERSON'), ('BBALU', 'PERSON'), ('ONE', 'CARDINAL')]",3,5
108,It is really a win that the Ilokano will support that,0,Imee Marcos,A,Imee Marcos: It is really a win that the Ilokano will support that,LABEL_0,0.7206979990005493,"[('Imee Marcos', 'PERSON'), ('Ilokano', 'PERSON')]",2,5
109,"Imeesolution
",0,Imee Marcos,A,"Imee Marcos: Imeesolution
",LABEL_0,0.5459155440330505,"[('Imee Marcos', 'PERSON')]",1,5
110,"I don't know why, but I don't know why.",0,Imee Marcos,A,"Imee Marcos: I don't know why, but I don't know why.",LABEL_0,0.7181920409202576,"[('Imee Marcos', 'PERSON')]",1,5
111,"Khit he didn't leave, he's gone too",0,Imee Marcos,A,"Imee Marcos: Khit he didn't leave, he's gone too",LABEL_0,0.7398117780685425,"[('Imee Marcos', 'PERSON'), ('Khit', 'PERSON')]",2,5
112,Talo yn,0,Imee Marcos,A,Imee Marcos: Talo yn,LABEL_0,0.7047890424728394,"[('Imee Marcos', 'PERSON'), ('Talo', 'PERSON')]",2,5
113,Delicates Madam Imee. ,0,Imee Marcos,A,Imee Marcos: Delicates Madam Imee. ,LABEL_0,0.6857011318206787,"[('Imee Marcos', 'PERSON')]",1,5
114,"That's where you can see if Marcos is really strong hahaha the election is only money, the price of a vote in the Philippines is only 500 pesos😅😅",0,Imee Marcos,A,"Imee Marcos: That's where you can see if Marcos is really strong hahaha the election is only money, the price of a vote in the Philippines is only 500 pesos😅😅",LABEL_0,0.7109571695327759,"[('Imee Marcos', 'PERSON'), ('Marcos', 'PERSON'), ('Philippines', 'GPE'), ('only 500', 'CARDINAL')]",4,19
115,We dds no to marcos never again 👊👊👊💚💚💚,1,Imee Marcos,A,Imee Marcos: We dds no to marcos never again 👊👊👊💚💚💚,LABEL_0,0.6583824157714844,"[('Imee Marcos', 'PERSON'), ('marcos', 'PERSON')]",2,5
116,That's what you thought hahahahaha. ,0,Imee Marcos,A,Imee Marcos: That's what you thought hahahahaha. ,LABEL_0,0.6645628809928894,"[('Imee Marcos', 'PERSON')]",1,5
117,It also reverses the brain of its analyst ...,0,Imee Marcos,A,Imee Marcos: It also reverses the brain of its analyst ...,LABEL_0,0.5969136357307434,"[('Imee Marcos', 'PERSON')]",1,5
118,Talo na c imee,0,Imee Marcos,A,Imee Marcos: Talo na c imee,LABEL_0,0.6656957268714905,"[('Imee Marcos', 'PERSON'), ('Talo', 'PERSON')]",2,5
119,Punyemas punllamas,0,Imee Marcos,A,Imee Marcos: Punyemas punllamas,LABEL_0,0.6124365925788879,"[('Imee Marcos', 'PERSON'), ('Punyemas', 'PERSON')]",2,5
120,D nah tlga yan won kc his own brother turned away even though i d voted that 👎👎,0,Imee Marcos,A,Imee Marcos: D nah tlga yan won kc his own brother turned away even though i d voted that 👎👎,LABEL_0,0.5846539735794067,"[('Imee Marcos', 'PERSON'), ('nah tlga yan won', 'PERSON')]",2,5
121,Actually the person is important in the senate for several reasons...it's only because of the loyalist that voted for her since she is a marcos...but if ordinary voters i doubt if she will win.,0,Imee Marcos,A,Imee Marcos: Actually the person is important in the senate for several reasons...it's only because of the loyalist that voted for her since she is a marcos...but if ordinary voters i doubt if she will win.,LABEL_0,0.7433894872665405,"[('Imee Marcos', 'PERSON'), ('senate', 'ORG')]",2,17
122,It's the winner,0,Imee Marcos,A,Imee Marcos: It's the winner,LABEL_0,0.7164223194122314,"[('Imee Marcos', 'PERSON')]",1,5
123,No way😂😂😂😂,0,Imee Marcos,A,Imee Marcos: No way😂😂😂😂,LABEL_0,0.6207281351089478,"[('Imee Marcos', 'PERSON')]",1,5
124,I can't believe Jan Kay is so biased,0,Imee Marcos,A,Imee Marcos: I can't believe Jan Kay is so biased,LABEL_0,0.6441279053688049,"[('Imee Marcos', 'PERSON'), ('Jan Kay', 'PERSON')]",2,5
125,"Even though Duterte is still in control of the line up, they are biased, those llamas are anti-Duterte, those are the llamas' chickens, the eight Derecho senators according to NASA Enedoro",0,Imee Marcos,A,"Imee Marcos: Even though Duterte is still in control of the line up, they are biased, those llamas are anti-Duterte, those are the llamas' chickens, the eight Derecho senators according to NASA Enedoro",LABEL_0,0.7229593992233276,"[('Imee Marcos', 'PERSON'), ('Duterte', 'GPE'), ('eight', 'CARDINAL'), ('Derecho', 'PERSON'), ('NASA', 'ORG')]",5,15
126,Suki c llamas?? ,0,Imee Marcos,A,Imee Marcos: Suki c llamas?? ,LABEL_0,0.6740160584449768,"[('Imee Marcos', 'PERSON'), ('Suki', 'PERSON')]",2,5
127,It's a piece of china for you,0,Imee Marcos,A,Imee Marcos: It's a piece of china for you,LABEL_0,0.5982806086540222,"[('Imee Marcos', 'PERSON'), ('china', 'GPE')]",2,19
128,❌ Sucks,0,Imee Marcos,A,Imee Marcos: ❌ Sucks,LABEL_0,0.6633859872817993,"[('Imee Marcos', 'PERSON')]",1,5
129,"HIMSELF, I used to be a BARANGAY YOUTH and my IDOL Former President FERDINAND EDRALIN MARCOS and President FERDINAND BONGB9NG MARCOS di Kona He will be voted for by my Brothers and Family",1,Imee Marcos,A,"Imee Marcos: HIMSELF, I used to be a BARANGAY YOUTH and my IDOL Former President FERDINAND EDRALIN MARCOS and President FERDINAND BONGB9NG MARCOS di Kona He will be voted for by my Brothers and Family",LABEL_0,0.7426621317863464,"[('Imee Marcos', 'PERSON'), ('BARANGAY', 'ORG'), ('FERDINAND EDRALIN MARCOS', 'PERSON'), ('FERDINAND BONGB9NG MARCOS', 'PERSON'), ('Kona', 'PERSON'), ('Brothers', 'ORG')]",6,7
130,"Loslos you imee, Duterte lang kmi",0,Imee Marcos,A,"Imee Marcos: Loslos you imee, Duterte lang kmi",LABEL_0,0.6960576176643372,"[('Imee Marcos', 'PERSON')]",1,5
131,Loyalist no more Imee.,1,Imee Marcos,A,Imee Marcos: Loyalist no more Imee.,LABEL_0,0.6400464177131653,"[('Imee Marcos', 'PERSON'), ('Imee', 'GPE')]",2,5
132,But,0,Imee Marcos,A,Imee Marcos: But,LABEL_0,0.6463700532913208,"[('Imee Marcos', 'PERSON')]",1,5
133,Lahat of the administration candidor three of three times the corner of the beard.,0,Imee Marcos,A,Imee Marcos: Lahat of the administration candidor three of three times the corner of the beard.,LABEL_0,0.6927602887153625,"[('Imee Marcos', 'PERSON'), ('three', 'CARDINAL'), ('three', 'CARDINAL')]",3,4
134,"Llamas is biased!...he can't be an analyst,,he's so anti-duterte 😂😂😂",0,Imee Marcos,A,"Imee Marcos: Llamas is biased!...he can't be an analyst,,he's so anti-duterte 😂😂😂",LABEL_0,0.7046620845794678,"[('Imee Marcos', 'PERSON'), ('Llamas', 'PERSON')]",2,15
135,They are not full siblings of bbm,1,Imee Marcos,A,Imee Marcos: They are not full siblings of bbm,LABEL_0,0.7019354701042175,"[('Imee Marcos', 'PERSON')]",1,5
136,"weee you're right, DUTERTEAM IS THE ONLY ONE..👊👊👊",1,Imee Marcos,A,"Imee Marcos: weee you're right, DUTERTEAM IS THE ONLY ONE..👊👊👊",LABEL_0,0.6884344816207886,"[('Imee Marcos', 'PERSON')]",1,5
137,I like pbbm but not imee,0,Imee Marcos,A,Imee Marcos: I like pbbm but not imee,LABEL_0,0.6556898951530457,"[('Imee Marcos', 'PERSON')]",1,5
141,When it comes to the truth ...,1,Imee Marcos,A,Imee Marcos: When it comes to the truth ...,LABEL_0,0.6608630418777466,"[('Imee Marcos', 'PERSON')]",1,5
142,"Jan, you made a mistake",0,Imee Marcos,A,"Imee Marcos: Jan, you made a mistake",LABEL_0,0.6953383088111877,"[('Imee Marcos', 'PERSON'), ('Jan', 'PERSON')]",2,5
143,🚽,0,Imee Marcos,A,Imee Marcos: 🚽,LABEL_0,0.6744167804718018,"[('Imee Marcos', 'PERSON')]",1,5
144,Don't vote for Imee,1,Imee Marcos,A,Imee Marcos: Don't vote for Imee,LABEL_0,0.7338950634002686,"[('Imee Marcos', 'PERSON'), ('Imee', 'GPE')]",2,5
145,Talo yan,1,Imee Marcos,A,Imee Marcos: Talo yan,LABEL_0,0.7408297657966614,"[('Imee Marcos', 'PERSON'), ('Talo yan', 'PERSON')]",2,5
146,"Even if she doesn't leave Pbbm's lineup, I won't vote for Imee",1,Imee Marcos,A,"Imee Marcos: Even if she doesn't leave Pbbm's lineup, I won't vote for Imee",LABEL_0,0.751285970211029,"[('Imee Marcos', 'PERSON'), ('Pbbm', 'ORG'), ('Imee', 'GPE')]",3,5
147,"How much do you know, what do you know in the heart and mind of the voter all what you say is purely baseless and no lugic logic, i wonder if you are still paying attention we will not get wisdom syo.",0,Imee Marcos,A,"Imee Marcos: How much do you know, what do you know in the heart and mind of the voter all what you say is purely baseless and no lugic logic, i wonder if you are still paying attention we will not get wisdom syo.",LABEL_0,0.7228226065635681,"[('Imee Marcos', 'PERSON')]",1,19
148,"I don't know about that person.. instead of being stubborn, cooperate with the horrible ones who have sided",0,Imee Marcos,A,"Imee Marcos: I don't know about that person.. instead of being stubborn, cooperate with the horrible ones who have sided",LABEL_0,0.7258273959159851,"[('Imee Marcos', 'PERSON')]",1,5
149,The good thing for Imee Mao Duterte to do that he just joined the CCP Party 🥳 He was a dog with China ..,0,Imee Marcos,A,Imee Marcos: The good thing for Imee Mao Duterte to do that he just joined the CCP Party 🥳 He was a dog with China ..,LABEL_0,0.6472973227500916,"[('Imee Marcos', 'PERSON'), ('Imee Mao Duterte', 'ORG'), ('the CCP Party', 'ORG'), ('China', 'GPE')]",4,19
150,Even break it in ndi .... ndi really vote for many Filipinos,1,Imee Marcos,A,Imee Marcos: Even break it in ndi .... ndi really vote for many Filipinos,LABEL_0,0.6944027543067932,"[('Imee Marcos', 'PERSON'), ('Filipinos', 'NORP')]",2,19
151,If in your own family there is no loyalty in town yet,3,Imee Marcos,A,Imee Marcos: If in your own family there is no loyalty in town yet,LABEL_0,0.6602654457092285,"[('Imee Marcos', 'PERSON')]",1,5
152,Even if he is not in the marcos adminsitration you will never win.No more Marcos endorsement.,0,Imee Marcos,A,Imee Marcos: Even if he is not in the marcos adminsitration you will never win.No more Marcos endorsement.,LABEL_0,0.7354208827018738,"[('Imee Marcos', 'PERSON'), ('marcos', 'PERSON'), ('Marcos', 'PERSON')]",3,19
153,PBBM THE BEST PRESIDENT LIKE IF U AGREE❤,1,Imee Marcos,A,Imee Marcos: PBBM THE BEST PRESIDENT LIKE IF U AGREE❤,LABEL_0,0.5920771956443787,"[('Imee Marcos', 'PERSON')]",1,5
154,What? ,4,Imee Marcos,A,Imee Marcos: What? ,LABEL_0,0.6236106157302856,"[('Imee Marcos', 'PERSON')]",1,5
155,NO TO IMEE,3,Imee Marcos,A,Imee Marcos: NO TO IMEE,LABEL_0,0.7172625064849854,"[('Imee Marcos', 'PERSON')]",1,5
156,imee won't win naked n the truth people who will only use it for personal gain but imee...,0,Imee Marcos,A,Imee Marcos: imee won't win naked n the truth people who will only use it for personal gain but imee...,LABEL_0,0.6741661429405212,"[('Imee Marcos', 'PERSON')]",1,5
157,Don't vote for that because that's a traitor,0,Imee Marcos,A,Imee Marcos: Don't vote for that because that's a traitor,LABEL_0,0.6245066523551941,"[('Imee Marcos', 'PERSON')]",1,5
158,Political analyst expert...weeeh isn't it ..llamas?..but llamas 0ag him I ran to interview you...I only have one answer..the toilet is broken by llamas😂😂😂😂,0,Imee Marcos,A,Imee Marcos: Political analyst expert...weeeh isn't it ..llamas?..but llamas 0ag him I ran to interview you...I only have one answer..the toilet is broken by llamas😂😂😂😂,LABEL_0,0.6757573485374451,"[('Imee Marcos', 'PERSON'), ('llamas', 'PERSON'), ('one', 'CARDINAL'), ('llamas😂😂😂😂', 'PERSON')]",4,15
159,Never to Marcos!Yes to DU30 ❤❤❤,0,Imee Marcos,A,Imee Marcos: Never to Marcos!Yes to DU30 ❤❤❤,LABEL_0,0.6616691946983337,"[('Imee Marcos', 'PERSON')]",1,5
160,Ime not good ka,0,Imee Marcos,A,Imee Marcos: Ime not good ka,LABEL_0,0.6849968433380127,"[('Imee Marcos', 'PERSON')]",1,5
161,I’m a loyalist and me and my family will not vote for Imee,6,Imee Marcos,A,Imee Marcos: I’m a loyalist and me and my family will not vote for Imee,LABEL_0,0.6949248909950256,"[('Imee Marcos', 'PERSON'), ('Imee', 'GPE')]",2,5
162,No to imee 🤣🤣🤣,0,Imee Marcos,A,Imee Marcos: No to imee 🤣🤣🤣,LABEL_0,0.6545177698135376,"[('Imee Marcos', 'PERSON'), ('🤣', 'PRODUCT')]",2,5
163,Mr llamas 😂😂😂😂,0,Imee Marcos,A,Imee Marcos: Mr llamas 😂😂😂😂,LABEL_0,0.6840245723724365,"[('Imee Marcos', 'PERSON'), ('llamas', 'PERSON')]",2,5
164,😂😂😂kht with him yet he donth,0,Imee Marcos,A,Imee Marcos: 😂😂😂kht with him yet he donth,LABEL_0,0.630027711391449,"[('Imee Marcos', 'PERSON')]",1,5
165,NO VOTE NA KAMI KAY IMEE,5,Imee Marcos,A,Imee Marcos: NO VOTE NA KAMI KAY IMEE,LABEL_0,0.7243740558624268,"[('Imee Marcos', 'PERSON'), ('NA', 'ORG'), ('KAMI', 'GPE'), ('KAY IMEE', 'ORG')]",4,6
166,Match....,1,Imee Marcos,A,Imee Marcos: Match....,LABEL_0,0.6717384457588196,"[('Imee Marcos', 'PERSON')]",1,5
167,You're excessive to 🤣🤣🤣,0,Imee Marcos,A,Imee Marcos: You're excessive to 🤣🤣🤣,LABEL_0,0.6048663258552551,"[('Imee Marcos', 'PERSON')]",1,5
168,PBBM is the foot.,4,Imee Marcos,A,Imee Marcos: PBBM is the foot.,LABEL_0,0.6660056114196777,"[('Imee Marcos', 'PERSON')]",1,5
169,No to imee,2,Imee Marcos,A,Imee Marcos: No to imee,LABEL_0,0.7172625064849854,"[('Imee Marcos', 'PERSON')]",1,5
170,"Big no for Imee Marcos, then China and Mka DDS",1,Imee Marcos,A,"Imee Marcos: Big no for Imee Marcos, then China and Mka DDS",LABEL_0,0.5624902844429016,"[('Imee Marcos', 'PERSON'), ('Imee Marcos', 'PERSON'), ('China', 'GPE'), ('Mka DDS', 'ORG')]",4,5
171,Sure lose yan!,0,Imee Marcos,A,Imee Marcos: Sure lose yan!,LABEL_0,0.5905287861824036,"[('Imee Marcos', 'PERSON')]",1,5
172,"Don't just cheat the elections, in the Inodoro Administ",0,Imee Marcos,A,"Imee Marcos: Don't just cheat the elections, in the Inodoro Administ",LABEL_0,0.6970268487930298,"[('Imee Marcos', 'PERSON')]",1,9
173,That's a sure win 😂 Maybe even number 1 on the SD Card 😂,0,Imee Marcos,A,Imee Marcos: That's a sure win 😂 Maybe even number 1 on the SD Card 😂,LABEL_0,0.5652747750282288,"[('Imee Marcos', 'PERSON'), ('number 1', 'CARDINAL')]",2,5
174,Even though imee is with p in the alliance. ,8,Imee Marcos,A,Imee Marcos: Even though imee is with p in the alliance. ,LABEL_0,0.6901468634605408,"[('Imee Marcos', 'PERSON')]",1,5
175,Imee's boat is upset,0,Imee Marcos,A,Imee Marcos: Imee's boat is upset,LABEL_0,0.6450306177139282,"[('Imee Marcos', 'PERSON'), ('Imee', 'PERSON')]",2,5
176,No More for You Sister Putik,0,Imee Marcos,A,Imee Marcos: No More for You Sister Putik,LABEL_0,0.5765260457992554,"[('Imee Marcos', 'PERSON')]",1,5
177,0.1 that's Llamas that's until you bash it boy,0,Imee Marcos,A,Imee Marcos: 0.1 that's Llamas that's until you bash it boy,LABEL_0,0.5943467617034912,"[('Imee Marcos', 'PERSON'), ('0.1', 'CARDINAL'), ('Llamas', 'PERSON')]",3,5
178,I wish she will lose!,0,Imee Marcos,A,Imee Marcos: I wish she will lose!,LABEL_0,0.650534987449646,"[('Imee Marcos', 'PERSON')]",1,5
179,Khit didn't leave. that's imee. in the party. that won't win,6,Imee Marcos,A,Imee Marcos: Khit didn't leave. that's imee. in the party. that won't win,LABEL_0,0.7069315314292908,"[('Imee Marcos', 'PERSON'), ('Khit', 'PERSON')]",2,6
180,"PBBM supporters of us but Imee Duterte's Imee Duterte Supert@3👎👎👎👎DeeRVE by Imee Duterte is our ""anger and hate"", not our vote ... to necro-politicin/ pro-china/ pro-government funds ",0,Imee Marcos,A,"Imee Marcos: PBBM supporters of us but Imee Duterte's Imee Duterte Supert@3👎👎👎👎DeeRVE by Imee Duterte is our ""anger and hate"", not our vote ... to necro-politicin/ pro-china/ pro-government funds ",LABEL_0,0.6775665879249573,"[('Imee Marcos', 'PERSON'), (""Imee Duterte's"", 'ORG'), ('Imee Duterte', 'ORG'), ('Imee Duterte', 'ORG')]",4,19
181,No to imee,8,Imee Marcos,A,Imee Marcos: No to imee,LABEL_0,0.7172625064849854,"[('Imee Marcos', 'PERSON')]",1,5
182,Imee Marcos Duterte is no longer there so don't vote for that because of Duterte.,0,Imee Marcos,A,Imee Marcos: Imee Marcos Duterte is no longer there so don't vote for that because of Duterte.,LABEL_0,0.7599256634712219,"[('Imee Marcos', 'PERSON'), ('Imee Marcos', 'PERSON'), ('Duterte', 'GPE')]",3,5
183,Llamas is the analyst who is biased to analyze.,0,Imee Marcos,A,Imee Marcos: Llamas is the analyst who is biased to analyze.,LABEL_0,0.7288452386856079,"[('Imee Marcos', 'PERSON'), ('Llamas', 'PERSON')]",2,15
184,The two faces senator IMEE do not vote for a warning.,0,Imee Marcos,A,Imee Marcos: The two faces senator IMEE do not vote for a warning.,LABEL_0,0.6971924304962158,"[('Imee Marcos', 'PERSON'), ('two', 'CARDINAL'), ('IMEE', 'PERSON')]",3,19
185,IMEE MARCOS WILL NOT WIN TODAY,1,Imee Marcos,A,Imee Marcos: IMEE MARCOS WILL NOT WIN TODAY,LABEL_0,0.7304269075393677,"[('Imee Marcos', 'PERSON'), ('IMEE MARCOS', 'PERSON')]",2,19
186,Imee no way,4,Imee Marcos,A,Imee Marcos: Imee no way,LABEL_0,0.6452206373214722,"[('Imee Marcos', 'PERSON')]",1,5
187,Don't just cheat on it to make no trouble,2,Imee Marcos,A,Imee Marcos: Don't just cheat on it to make no trouble,LABEL_0,0.6661566495895386,"[('Imee Marcos', 'PERSON')]",1,1
188,"If there is no Daya, the bbm will not win",4,Imee Marcos,A,"Imee Marcos: If there is no Daya, the bbm will not win",LABEL_0,0.7154019474983215,"[('Imee Marcos', 'PERSON')]",1,5
189,Llamas bias analyst,3,Imee Marcos,A,Imee Marcos: Llamas bias analyst,LABEL_0,0.6776396632194519,"[('Imee Marcos', 'PERSON'), ('Llamas', 'PERSON')]",2,15
190,There is no hope of winning as a senator so De Lima has just a party list because he knows that he will be a congressman just to be embarrassed,0,Kiko Pangilinan,C,Kiko Pangilinan: There is no hope of winning as a senator so De Lima has just a party list because he knows that he will be a congressman just to be embarrassed,LABEL_0,0.7360988855361938,"[('Kiko Pangilinan', 'PERSON'), ('De Lima', 'PERSON')]",2,14
